"name","num_library","create_date","area","is_fenxiao","type_name","school_nature_name","address","content"
"黄冈科技职业学院","0","1995","1180","2","理工类","民办","湖北省黄冈市东坡大道62号","黄冈科技职业学院始建于2004年6月，是经湖北省人民政府批准成立、教育部备案的一所全日制普通高等职业院校，主管单位：湖北省教育厅。学校位于湖北省黄冈市，黄冈与省会武汉山水相连，是“武鄂黄黄”核心区的重要组成部分，被央视《魅力中国城》栏目评选为“十佳魅力城市”称号。学校现有遗爱湖和何家湖两大校区，总占地728亩。遗爱湖校区位于古城黄州，毗邻国家"
"湖南财政经济学院","0","1933","760","2","财经类","公办","湖南省长沙市岳麓区枫林二路139号","湖南财政经济学院是一所由湖南省人民政府主办、省教育厅主管、省财政厅协管的全日制财经类本科院校，现有2个校区，占地760亩主校区地处湖南湘江新区，位于岳麓山下、湘江之滨、梅溪湖畔，雷锋校区位于长沙国家高新技术产业开发区雷锋街道。学校是教育部一流本科专业建设“双万计划”高校、湖南省“十四五”应用特色学科建设高校，是教育部教育管理信息化应用优"
"武汉科技职业学院","0","1984","195","2","理工类","民办","湖北省武汉市徐东余家头铁机路特2号","武汉科技职业学院（WuhanVocationalCollegeofScienceandTechnology）是2002年经湖北省人民政府批准、国家教育部备案成立的一所普通高等职业学院。自成立以来,学校全面贯彻党的教育方针,紧紧围绕社会经济发展和产业结构调整的实际需求,以立德树人为根本、服务发展为宗旨、促进就业为导向、增强学生就业创业能力为核心,主动适应经济发展新常态和技术技能人才成长成才需要。逐步形"
"湖南工学院","0","1978","1400","2","理工类","公办","湖南省衡阳市珠晖区衡花路18号","湖南工学院坐落于湖南省第二大城市、湖湘文化发源地之一、湘南地区中心城市——衡阳市，是2007年经教育部批准由湖南建材高等专科学校和湖南大学衡阳分校合并升格的省属公办普通本科院校，2009年12月湖南工业科技职工大学整体并入，是教育部“卓越工程师教育培养计划”高校、湖南省硕士学位授予立项建设单位。学校立足衡阳，面向湖南，辐射全国，重点面向现代工业"
"湖北开放职业学院","0","1988","0","2","综合类","民办","湖北省武汉市洪山区民族大道56号","湖北开放职业学院（以下简称“湖北开院”）是在湖北函授大学基础上更名改制成的一所民办普通高校，其前身湖北函授大学是在我国上个世纪八十年代经济体制改革、科技体制改革和教育体制改革的热潮中诞生的一所新型民办大学，于1984年11月9日，经湖北省委、省人民政府同意，湖北省教育厅&lt;鄂教工农（1984）016号&gt;文批准成立。1986年3月报请国家教委&lt;（86）教计45号&gt"
"长沙航空职业技术学院","0","1973","800","2","理工类","公办","跳马校区：湖南省长沙市雨花区跳马镇,圭塘校区：湖南省长沙市雨花区体院路348号","长沙航空职业技术学院成立于1973年，是中国特色高水平高职学校和专业群建设单位、国家优质专科高等职业院校、湖南省楚怡高水平高职学校和专业群（A档）建设单位、湖南省卓越高等职业院校、军队定向培养士官定点高校，主要承担为军队培养定向士官，为军队装备保障和地方航空产业培养高素质技术技能人才的任务。学院现有跳马、圭塘两个校区，占地面积800亩，建筑面"
"湖南中医药高等专科学校","0","1959","700","2","医药类","公办","云龙校区：湖南省株洲市石峰区职教城智慧路88号,芦淞校区：湖南省株洲市芦淞区芦淞路136号","——全国中医药职业教育集团副理事长单位——首批全国“1+X”证书制度改革试点院校——首批全国职业院校健康服务类示范专业点——中医药保健服务国家标准研发及专业人才培训基地——全国模范职工之家——全国卫生系统思想政治工作先进单位——国家自然科学基金依托单位——湖南省卓越校——湖南省楚怡高水平高职学校建设单位——湖南省优秀科普教育基地——湖"
"湖南医药学院","0","1924","1418","2","医药类","公办","湖南省怀化市锦溪南路492号","湖南医药学院肇始于1912年，前身为著名医学教育家颜福庆先生创立的长沙红十字会看护训练所，1924年正式建立长沙仁术护病学校。1961年从长沙搬迁至安江建立湖南省黔阳卫生学校，1981年更名为怀化地区卫生学校，1984年搬迁至怀化，2000年升格更名为怀化医学高等专科学校，2014年升格更名为湖南医药学院。学校现有两个校区，占地面积94.53万平方米，校舍建筑总面积23.92万平方"
"长沙师范学院","50万","1912","1030","2","师范类","公办","南校区：湖南省长沙市星沙特立路9号,北校区：湖南省长沙市安沙万花园路9号","长沙师范学院是由湖南省人民政府举办的全日制公办本科院校，前身为毛主席的老师、无产阶级革命家、共和国教育事业奠基人徐特立先生于1912年创办的长沙师范学校。学校办学历史悠久，人文底蕴深厚，名师荟萃，英才辈出。在百年发展历程中，汇聚了杨昌济、朱剑凡、周谷城等学者名流，涌现了柳直荀、罗学瓒、陈章甫、蒋长卿等40多位革命先烈，培养了以国歌词作者田"
"长沙民政职业技术学院","0","1984","1024","2","综合类","公办","湖南省长沙市雨花区香樟路421号","长沙民政职业技术学院于1984年由民政部创办，1999年升格为普通高等职业技术学院，2000年成为湖南省人民政府和民政部共建、省教育厅直属高校；入选首批(28所)国家示范性高等职业院校、国家优质专科高等职业院校、中国特色高水平高职学校和专业建设计划（B档）建设单位、全国首批课程思政教学研究示范中心。学校始终锚定“一个特色两个面向”战略定位，坚持民政民生特"
"益阳医学高等专科学校","0","1950","502","2","医药类","公办","湖南省益阳市迎宾东路516号","益阳医学高等专科学校创建于1950年，前身为益阳卫生学校。学校实行“省市共建共管、以市为主”的管理体制，为湖南省唯一一所医药卫生类全日制高等专科学校，是全国首批急救教育试点学校、全国首批学校急救教育省域培训基地、国家医师资格考试实践技能考试(口腔类别)基地、全国红十字模范单位、国家自然科学基金依托单位、国家口腔健康教育基地、国家助理全科医"
"湖南信息职业技术学院","0","1978","345","2","理工类","公办","望城校区：湖南省长沙市望城区旺旺中路8号,芙蓉校区：湖南省长沙市芙蓉区职院街169号","公办名校，声誉卓著。湖南信息职业技术学院地处长沙市望城区，毗邻石长铁路、岳临高速、绕城高速、黄桥大道、长株潭轨道交通枢纽和长沙高铁西站、地铁4号线，经雷锋大道、金星大道直达长沙市核心区，位置优越，交通便捷，风景优美，环境宜人。我院创建于1975年，1991年整体从怀化搬迁到长沙，1999年和电子职工大学合并升格为高等职业院校，是长沙市政府直属的公办"
"湖南警察学院","0","1949","700","2","政法类","公办","湖南省长沙市经济技术开发区远大三路九号","湖南警察学院是全省唯一一所培养警务人才的全日制普通高等本科院校。学校前身最早为成立于1949年的湖南临时省政府公安厅公安学校。办学74年来，学校秉承“忠真智勇”的校训，为公安政法战线培养了8万多名合格人才，被誉为“三湘警察的摇篮”。学校地处长沙市星沙经济技术开发区，占地面积700余亩，校舍建筑面积24.86万平方米，教学科研仪器设备总值1.07亿元，图书馆"
"湖南女子学院","0","1985","555","2","综合类","公办","湖南省长沙市中意一路160号","湖南女子学院是由湖南省人民政府举办的全日制公办普通本科院校。学校创办于1985年，2010年经教育部批准升格为本科院校，并加入世界女子教育联盟，2014年通过学士学位授权评估，2018年通过教育部本科教学工作合格评估，2021年获批湖南省硕士学位授予立项建设单位。学校是新中国成立后第一所公办全日制女子普通高校，全国三所独立设置的女子普通本科高校之一，全国妇联"
"湖南铁道职业技术学院","0","1951","908","2","综合类","公办","湖南省株洲市石峰区田心大道18号","湖南铁道职业技术学院始建于1951年，是一所以工科专业为主，文管经等专业共同发展的公办综合性高职院校。2006年立项国家首批示范性高职院校，2015年7月立项湖南省首批卓越院校建设单位，2019年入选国家优质高职院校，2019年入选中国特色高水平高职学校建设单位，为国家和湖南地方经济社会发展作出了积极贡献。学校占地面积1000.93亩、总建筑面积33.75万平方米，现有师生14"
"湖南科技职业学院","0","1958","860","2","综合类","公办","雨花校区：湖南省长沙市井湾路784号,暮云校区：湖南省长沙市中意三路花园","湖南科技职业学院由湖南省教育厅主管，湖南中华职业教育社举办，是湖南省人民政府与中华职业教育社共建的公办高等职业学院，具有60多年办学历史。学校秉承“至诚至公、精业乐业”的校训，坚持“质量立校、人才强校、开放办校、创新兴校”的办学理念，培养了大批高素质技术技能人才，取得了丰富的科技创新与社会服务成果。学校是国家示范性骨干高职院校、湖南省"
"永州职业技术学院","0","2000","2939","2","综合类","公办","湖南省永州市零陵区永州大道289号","永州职业技术学院是2000年7月经湖南省人民政府批准教育部备案的全日制公办国家示范性高等职业院校。学校秉承原零陵卫校、零陵农校、零陵商校、零陵工校、零陵师范等5所国家和省部级重点中专的办学初心，继承其职业教育传统和精神，办学历史可追溯到上世纪30年代。学院总占地面积195.9万平方米，总建筑面积46.97万平方米，固定资产总值11.75亿元，其中，教学仪器设备总"
"湖南大众传媒职业技术学院","77万","2000","594","2","艺术类","公办","湖南省长沙市星沙经济技术开发区天华路322号","湖南大众传媒职业技术学院是在原湖南银行学校和湖南教育电视台的基础上，按照“前台后院”模式组建的一所公立传媒类高职学院，于2000年7月正式建立。2002年，原长沙县教师进修学校并入；2004年，原湖南省广播电视学校整体并入。学院实行由湖南省教育厅、湖南省广播电视局、湖南广播电视台共建，湖南省教育厅主管的管理体制。现为国家首批骨干高职院校、湖南省首批"
"湖南交通职业技术学院","0","1956","728","2","理工类","公办","湖南省长沙市黄兴镇湖南交通职业技术学院","湖南交通职业技术学院创建于1956年，位于湖南省会长沙，毗邻长沙临空经济示范区，是一所历史悠久、底蕴厚重、特色鲜明的高职院校，是国家示范性高等职业技术学院、国家优质专科高等职业院校、国家“双高计划”建设单位、全国文明校园先进学校创建单位、湖南省首批卓越职业院校和湖南省楚怡高水平高职学校A档建设单位。先后荣获“全国毕业生就业典型经验高校”“"
"湖南商务职业技术学院","52万","1950","428","2","财经类","公办","湖南省长沙市岳麓区雷锋大道413号","湖南商务职业技术学院创建于1950年，是由湖南省人民政府举办，湖南省教育厅主管的一所公办全日制普通高等学校，是新中国最早设立的商科学校之一。70年来，学院秉承“强商惠农、强能泽生、强文润校”的办学理念，坚持“服务湖南现代服务业转型升级，拓展农村商贸服务，培养高素质技术技能型湘商人才”的办学定位，已成为一所商科优势突出，行业特色鲜明，内部质"
"湖南工业职业技术学院","0","1955","1031","2","理工类","公办","湖南省长沙市岳麓区含浦科教园含浦大道139号","湖南工业职业技术学院是1999年经教育部批准设立的省属公办全日制普通高等职业院校，坐落在山水秀丽、文脉绵长、人才荟萃的岳麓山下、湘江之滨——湖南省长沙市湘江新区千亿产业园黄金地段。学校是传承百年职教精神的老校，前身为创办于“一五”期间的湖南工业学校，办学历史可追溯到湘籍教育家陈润霖先生于1909年创办的楚怡工业学校，是湖南省内装备制造专业最全"
"邵阳职业技术学院","0","1997","643","2","综合类","公办","湖南省邵阳市大祥区城南乡学院路","邵阳职业技术学院坐落于千年宝庆——邵阳，由原邵阳市经贸学校（1952年）、邵阳市机电工程学校（1979年）和邵阳市农业学校（1957年）三校合并组建。是2003年经湖南省人民政府批准成立、国家教育部备案、邵阳市人民政府主办主管的全日制国家公办普通高等职业院校，是湖南省“楚怡”高水平高职学校建设单位、湖南省首批“楚怡工匠计划”职业本科专业试点学校、全国工"
"湖南外贸职业学院","0","1954","706","2","财经类","公办","湖南省长沙市芙蓉北路望城区丁字镇翻身垸","奋进中的湖南外贸职业学院——开放崛起人才先行历史沿革湖南外贸职业学院前身是1954年创建的省粮食学校和1978年创建的省对外经济贸易学校，2003年两校合并升格组建湖南对外经济贸易职业学院，2010年更名为湖南外贸职业学院，由省商务厅主管。办学理念学院对接国家“一带一路”合作倡议和湖南“创新引领、开放崛起”战略，突出“外”字特色，坚持“以国际视野办学，"
"湖南司法警官职业学院","0","1981","0","2","政法类","公办","湖南省长沙市芙蓉区远大二路1069号","湖南司法警官职业学院（简称：湘警职院）是2003年经湖南省人民政府批准、国家教育部备案、由湖南省司法厅主办主管的全省唯一一所警察体制的高等职业院校。学院创建于1981年，经历了湖南省劳改劳教干部中等专业学校、湖南省司法警官学校等发展时期，在长期办学历程中形成了以校训“厚德重法，崇文尚武”为核心的警院精神，凝练出“博学善导，育警树人”的教风和“"
"湖南工程职业技术学院","38万","1958","600","2","理工类","公办","湖南省长沙市万家丽北路水渡河100号","湖南工程职业技术学院是国家教育部备案、湖南省人民政府批准、湖南省教育厅主管的一所国有公办全日制普通高等学校。1958年建校以来，学校始终坚持“传承大地文化，培养高素质技术技能人才”的办学理念，秉承“德技共举、知行合一”的校训，根植自然资源行业，对接自然资源主业、土木工程产业，明确了“服务国家发展战略，服务湖南经济社会高质量发展，服务湖南"
"湖南环境生物职业技术学院","0","1987","1208","2","农林类","公办","湖南省衡阳市石鼓区望城路165号","走进湘环筑梦生态历代湘环人，吃苦吃亏，承前启后，筑梦生态，秉承“乐山乐水笃学笃行”办学理念，传承“矢志不渝艰难创业”学校精神，袭承“树木树人济世济民”校训，持续培植旨在增强幸福感的“三爱三乐”和旨在增强责任感的“三用三为”校园文化。先后获全国绿化模范单位、首批国家生态文明教育基地、全国职业教育先进单位、全国乡村振兴优质校（培育单位"
"湖南网络工程职业学院","31万","2003","264","2","综合类","公办","湖南省长沙市青园路168号","湖南网络工程职业学院是2003年经湖南省人民政府批准，利用湖南开放大学校本部资源成立的公办全日制普通高等学校，与湖南开放大学实行“两块牌子、一套人马”管理机制。现有全日制在籍生一万余人，开设专业19个，建有湖南省楚怡高水平高职专业群2个。学校坚持学历教育与非学历教育协调发展，通过线上线下相结合的方式，开展全省事业单位工作人员培训、专业技术人"
"湘潭医卫职业技术学院","0","1915","390","2","医药类","公办","校本部：湖南省湘潭市岳塘区双拥中路,河西校区：湖南省湘潭市雨湖区和平路54号","湘潭医卫职业技术学院是由湘潭市人民政府主办，面向全国招生的全日制普通公办医卫类高职院校，办学历史溯源于1915年美国基督教长老会创办的广德高级护士职业学校。前国务院总理温家宝、副总理李岚清等党和国家领导人曾亲临学校视察。    学校现有两个校区，设有临床学院、护理学院、医学技术学院、医疗设备与管理学院、马克思主义学院、继续教育学院、医学"
"郴州职业技术学院","0","2001","528","2","综合类","公办","湖南省郴州市王仙岭郴州大道909号","郴州职业技术学院位于“全国文明城市”、“全国优秀旅游城市”和享有“中国女排腾飞基地”、“有色金属之乡”等美誉的湖南“南大门”——郴州市，学校是湖南省示范性高职院校和湖南省文明高校。办学规模：学校设有建筑工程学院、财政经济学院、现代装备制造学院、信息工程学院、商贸旅游学院五个专业院系；共开设20个专业，构建了适应市场需求、对接产业发展、"
"长沙环境保护职业技术学院","0","1979","550","2","理工类","公办","湖南省长沙市雨花区井湾路10号","长沙环境保护职业技术学院，创办于1979年，是我国第一所环保类国家公办全日制高等职业院校，湖南省示范性高职学院，是生态环境部与湖南省人民政府共建的高职院校，坐落于湖南省会长沙，被称为“中华环境卫士的摇篮”,是全国首批获得ISO9001：2015质量管理体系认证的职业院校。近年来，先后荣获“全国环境教育示范学校”“全国五四红旗团委”“湖南省文明高校”“湖"
"张家界航空工业职业技术学院","0","1979","762","2","理工类","公办","湖南省张家界市武陵山大道学院路1号","张家界航空工业职业技术学院是2001年经湖南省人民政府批准建立的全日制普通高等学校。学校创建于1979年，先后隶属于原航空工业部、航空航天工业部、航空工业总公司、湖南省国防科技工业局、湖南省工业和信息化厅，现隶属湖南省教育厅。学校是湖南省示范性高职院校、全国毕业生就业典型经验高校、全国机械行业骨干职业院校、中国人民解放军定向培养军士定点院校、"
"娄底职业技术学院","0","2001","900","2","综合类","公办","湖南省娄底市月塘街","娄底职业技术学院是经湖南省人民政府批准成立的公办全日制普通高校，创办于2001年8月。现有在校学生21100余人，校园占地面积900余亩，建筑面积37万平方米。办学成就辉煌。2006年获教育部人才培养工作水平评估优秀等级，2008年被确定为湖南省示范性高职院校建设单位，2019年被国务院授予“全国民族团结进步模范集体”，2021年入选全国“乡村振兴人才培养优质校”。师资力"
"湖南艺术职业学院","0","1951","380","2","艺术类","公办","湖南省长沙市经济开发区（星沙街道）特立东路719号","湖南艺术职业学院是湖南省唯一一所公办综合类艺术高等职业院校。学校前身是1923年创立的湖南私立华中高级艺术职业学校（简称“华中艺专”或“华中高艺”，曾培养了周令钊、陈国钊、李昌鄂、王正德、刘迪耕、李立、欧阳笃才、陈白一、易图境、谢凯等一大批杰出人才）。1951年，“华中艺专”更名改制为湖南省艺术学校，先后经历了湖南省戏曲学校、湖南艺术学院附属"
"湖南邮电职业技术学院","0","1958","381","2","理工类","公办","湖南省长沙市天心区南湖路沙湖街128号","湖南邮电职业技术学院是国家教育部备案、湖南省人民政府批准、教育业务由教育厅主管的一所公办全日制高职院校。现有全日制在校学生5200余人，在60多年的办学历史中，秉承“为党育人，为国育才”的初心使命，为全国输送10万余名信息通信高素质技术技能型人才，被誉为“湖南邮电黄埔军校”，是信息通信行业大国工匠的摇篮，深受社会赞誉。学校构建以现代通信技术为"
"岳阳职业技术学院","0","2003","1000","2","综合类","公办","湖南省岳阳市学院路","岳阳职业技术学院是岳阳市人民政府举办、湖南省教育厅进行业务管理的一所综合性高等职业院校，2003年4月由原岳阳卫校、岳阳农校、岳阳机电学校和岳阳职工高专四校合并升格组建而成。学院已成为湖南省示范性高职院校、湖南省卓越高职院校、国家第三批现代学徒制试点单位、湖南职业教育学生管理和教学管理“双十强”院校、国家“优质专科高等职业院校”、国家“双"
"长沙职业技术学院","0","1902","405","2","综合类","公办","湖南省长沙市岳麓区雷锋镇正兴路157号,湖南省长沙市高新开发区谷苑路 522号","长沙职业技术学院是一所由长沙市人民政府主办、教学业务由湖南省教育厅主管的全日制高等职业院校，坐落于湖南湘江新区。学校办学历史悠久，前身是由谭嗣同夫人李闰等人于1902年创办的浏阳驻省师范学堂，胡耀邦、杨勇等都曾在我校就读。学校占地面积27万多平方米，在校学生约12000人，教职工近575人，具有研究生学位教师占专任教师的比例达57.57%。学校是教育部第一批"
"湖南机电职业技术学院","0","1974","728","2","理工类","公办","湖南省长沙市万家丽北路一段359号","学校位于国家级长沙经济技术开发区（以下简称经开区），是教育部人才培养工作水平评估优秀院校、全国机械行业骨干职业院校、全国黄炎培职业教育优秀学校、国家首批示范性职业教育集团理事长单位、国家级众创空间、国家级创新创业教育实践基地、湖南省楚怡高水平高职学校建设单位A档学校、湖南省卓越高等职业技术学院、湖南省示范性高职院校、湖南省职业教育先"
"怀化职业技术学院","0","2003","1000","2","综合类","公办","湖南省怀化市鹤城区天星西路","怀化职业技术学院是一所全日制公办普通高等职业院校，由湖南省安江农业学校与怀化机电工程学校于2003年合并组建而成，学院办学始于1939年，距今80余年历史，实行湖南省农业农村厅与怀化市人民政府“厅市共建、市管为主”的管理体制。著名科学家、“共和国勋章”获得者、中国工程院院士袁隆平在校工作和生活37年，曾长期担任名誉院长。学院是闻名世界的杂交水稻发"
"湖南体育职业学院","0","1984","500","2","体育类","公办","湖南省长沙市雨花区体院路469号","湖南体育职业学院是经湖南省人民政府批准、国家教育部备案，于2002年5月由湖南省体育运动学校（创办于1958年）和湖南职工体育运动技术学院（创办于1984年）合并组建而成的一所全日制公办普通高等职业学院，2007年接受教育部人才培养工作水平评估达到“优秀”等级，2015年建成为湖南省示范性（骨干）高职院校。学院被评为“省直文明校园”“全省平安高校”“国家职业"
"常德职业技术学院","0","1905","1070","2","综合类","公办","湖南省常德市武陵区人民路4253号","常德职业技术学院是湖南省人民政府举办，常德市人民政府主管、湖南省教育厅业务管理的一所综合型高等职业院校，2003年4月经湖南省人民政府批准，由原常德农业学校、常德卫生学校和常德机电工程学校合并组建而成。学院办学最早可追溯到1905年（清光绪三十一年）在长沙建立的湖南农业学堂。学院在2006年“教育部人才培养工作水平评估”中获优秀等级，2011年通过教育部"
"湖南化工职业技术学院","0","1958","1021","2","理工类","公办","湖南省株洲市云龙示范区职教大学城","湖南化工职业技术学院创建于1958年，前身为湖南省化学工业学校。学校是由省政府举办、教育厅直属的公办全日制普通高校，先后与湖南省资江化工学校、湖南化工机械学校（湖南工业高级技工学校）合并，2003年4月升格为高职院校。学校是首批全国党建工作示范高校、国家“双高计划”建设单位、国家优质专科高等职业院校、全国黄炎培职业教育优秀学校、湖南省楚怡高水"
"湖南石油化工职业技术学院","0","1978","440","2","理工类","公办","湖南省岳阳市湘北大道188号","湖南石油化工职业技术学院（以下简称“学校”）是湖南省教育厅直属的全日制普通高等学校，是中南地区唯一一所全面对接石油化工行业产业集群的公办高职院校。学校坐落于有着2500多年悠久历史的文化名城——岳阳，前身为1978年成立的湖南长岭石油学校，2002年，与中国石化长岭炼化公司（以下简称“长炼”）技工学校、长炼职工大学、长炼培训中心、长炼党校合并，2003"
"湖南城建职业技术学院","0","1958","607","2","理工类","公办","高新校区：湖南省湘潭市岳塘区书院路42号,新湖校区：湖南省湘潭市易家湾昭山开发区荷塘乡金湖村,南湖校区：湖南省长沙市南湖路古堆山巷11","湖南城建职业技术学院始建于1958年，是湖南省人民政府批准、教育部备案的公办全日制高等职业院校，是湖南省示范性高职院校、湖南省卓越高职院校、湖南省楚怡“双高计划”建设单位、湖南省“楚怡工匠计划”试点高校，被誉为湖南建设人才的摇篮和百万建筑湘军的“黄埔军校”。现设7个教学系部，开设26个招生专业，在校生13000余人。学院是全国建设行业技能型紧缺人"
"湘西民族职业技术学院","0","2004","1100","2","民族类","公办","湖南省湘西土家族苗族自治州吉首市高新技术产业开发区武陵山大道3号","湘西民族职业技术学院是2004年经湖南省人民政府批准、教育部备案成立的湘西自治州唯一一所公办高等职业院校，由原湘西州农业学校等八所州本级中职学校合并组建而成，迄今有64年办学历史。校园占地面积1100亩，建筑面积30万平方米，办学条件达到省内同类高校一流水平和教育部人才培养水平评估优秀标准。学院现有教职工721人、全日制学生13000余人。学院是湖南省“双高"
"湖南财经工业职业技术学院","0","1958","1026","2","综合类","公办","湖南省衡阳市珠晖区狮山路20号","湖南财经工业职业技术学院是省教育厅主管、衡阳市人民政府主办的全日制普通高等院校。始创于1958年，2004年升格为高等职业院校。学院是湖南省示范性（骨干）高职院、省卓越高职院校、省楚怡高水平高职学校建设单位，是国家(省)高技能人才培养基地、教育部人才培养工作水平评估优秀学校、教育部工业机器人应用人才培养中心、国家会计双师培训基地、省服务外包人才"
"益阳职业技术学院","0","2004","532","2","综合类","公办","湖南省益阳市迎风桥镇新塘村","益阳职业技术学院是2004年经省政府批准、教育部备案，由益阳市人民政府举办的全日制公办高等职业院校（教育部备案编号：13808，在湘招生代码：4743）。前身是1972年建校的国家级重点中专原益阳地区农校和1979年建校的省部级重点中专原益阳地区供销（工贸）学校。2006年6月整体搬入现址（原益阳师专校址）。2016年8月，市政府将益阳商务电子职业中等专业学校划归学校管理"
"湖南理工职业技术学院","0","1978","293","2","综合类","公办","湖南省湘潭市建设路口河东大道10号","湖南理工职业技术学院是经省人民政府批准、国家教育部备案设立的全日制公办普通高等院校。学院始建于1978年，坐落在伟人故里大美湘潭的中心城区，校园精巧别致，绿树成荫，书香四溢。学院紧紧围绕落实立德树人根本任务，明确“悉心尽好一份责、精心讲好一堂课、用心读好一本书、全心育好一代人，持续打造全省产教融合样板，聚力创建全省高水平职业院校”的发展"
"湖南汽车工程职业学院","0","1957","1055","2","理工类","公办","石峰校区：湖南省株洲市石峰区红旗北路476号,云龙校区：湖南省株洲市云龙示范区智慧路79号","湖南汽车工程职业学院是由湖南省人民政府批准设立，株洲市人民政府和中国汽车工程学会共建的一所公办高职院校。2005年建院以来，学院坚持立德树人根本任务，以“立足汽车行业，服务汽车产业，培养汽车人才，打造汽车品牌”为办学定位，秉持“厚德、精技、笃学、致用”校训精神，获评中国特色A档高水平专业群建设单位、国家优质专科高等职业院校、国家级职教集团"
"湖南现代物流职业技术学院","0","1965","0","2","综合类","公办","湖南省长沙市远大二路泉塘","湖南现代物流职业技术学院是湖南省楚怡高水平高职学校建设计划建设单位A档、湖南省人民政府和中国物流与采购联合会共建院校、教育部人才培养工作水平评估优秀院校、湖南省示范性高职学院、湖南省文明校园，首批国家级职业教育教师教学创新团队立项建设单位、第一批国家级示范性职业教育集团（联盟）培育单位、首批全国五个1+X证书制度试点专业牵头单位、国家现"
"湖南工艺美术职业学院","0","1975","359","2","艺术类","公办","湖南省益阳市赫山区栖霞路135号","◆中国特色高水平专业群建设单位（A档）◆国家示范性（骨干）高职院校◆湖南省卓越高职学院◆湖南省第五届黄炎培优秀学校◆国家级优质专科高等职业院校◆湖南省社科研究基地◆湖南省高校宣传思想工作研究与实践先进单位◆湖南省高校大学生创新创业孵化示范基地◆全国普通高校创新创业典型经验高校50强◆学校“众创梦工场”获批国家级众创空间◆全国高等职业院"
"长沙电力职业技术学院","0","1956","400","2","理工类","公办","湖南省长沙市经济技术开发区盼盼路（泉塘）","长沙电力职业技术学院（以下简称“学院”）是湖南省唯一的电力类公办全日制普通高校，隶属于国网湖南省电力有限公司，教育业务由湖南省教育厅管理，与国网湖南省电力有限公司技术技能培训中心（以下简称“技培中心”）实行“两块牌子、一套人马”的管理模式。学院始建于1956年，原名为湖南省电力技工学校、长沙电力学校，2005年升格为高职院校，现有在校生3245人"
"湖南高速铁路职业技术学院","0","1951","800","2","理工类","公办","湖南省衡阳市珠晖区三环东路南9号","湖南高速铁路职业技术学院前身为衡阳铁路工程学校，1951年由铁道部创办。2004年划归市委、市政府管理，2005年升格为湖南交通工程职业技术学院，2011年更名为湖南高速铁路职业技术学院，2014年整体搬迁到酃湖高铁新城。学院是湖南省“楚怡”高水平高职学校、省卓越高职院校、省文明标兵校园、省深化新时代教育评价改革试点高校，拥有国家级职教集团、国家级众创空间、"
"湖南交通工程学院","0","1991","1265","2","理工类","民办","湖南省衡阳市蒸湘区解放大道430号","湖南交通工程学院，坐落在中国历史文化名城衡阳，是经教育部批准成立的一所全日制普通本科高校。其前身系1991年创办的衡阳市中南技工学校，2018年获学士学位授予权。经过32年的建设与发展，学校形成了鲜明的办学特色和综合性学科格局。学校现设交通运输工程学院、机电工程学院、电气与信息工程学院、经济管理学院、医学技术与护理学院、人文与艺术学院、马克思主"
"湖南铁路科技职业技术学院","0","1956","514","2","理工类","公办","湖南省株洲市石峰区云龙职教城智慧路1号","湖南铁路科技职业技术学院是经湖南省人民政府批准、教育部备案设立的公办全日制高等学校，由原铁道部创建于1956年，原名株洲铁路机械学校。2004年铁路主辅分离，学院由中国铁路广州局集团有限公司移交株洲市政府主办、湖南省教育厅业务主管，2005年3月升格为全日制高职学院。2013年8月，学校首批搬迁至云龙示范区职教大学城，校区占地面积514亩，建筑面积22.8万平方米"
"湖南安全技术职业学院","36万","1984","500","2","理工类","公办","湖南省长沙市万家丽北路66号","湖南安全技术职业学院、长沙煤矿安全技术培训中心（以下简称学校）位于湖南省会长沙，地处长沙市万家丽路、地铁5号线北段。学校由湖南省人民政府和应急管理部（国家矿山安全监察局）共建共管，是全国第一所以“安全”命名的全日制公办高等职业院校，实行“一个机构、两块牌子、两种体制、一体化运行”的办学方式。1984年，联合国国际劳工组织与我国政府共同创建"
"湖南电气职业技术学院","0","1941","728","2","理工类","公办","湖南省湘潭市岳塘区下摄司街2号","学院创办于1941年，是经湖南省人民政府批准的全日制公办高等职业院校，前身为国民政府资源委员会中央电工器材总厂艺徒训练学校，是全国成立最早的技能人才培养基地。2012年，立项为湖南省示范性（骨干）高职院校，2016年以“优秀”等级通过湖南省示范性（骨干）高职院校的验收。多年来，学院站在职业教育发展的前沿，始终坚持以立德树人为根本，以服务发展为宗旨"
"湖南信息学院","0","1997","1000","2","理工类","民办","湖南省长沙市（星沙）经济技术开发区毛塘工业园","湖南信息学院是一所应用型本科高校，位于中国历史文化名城长沙，坐落于国务院原总理朱镕基的家乡——长沙经济技术开发区毛塘工业园。湖南信息学院创办于1997年，2004年升格为高职专科院校，2014年经教育部批准升格为本科院校，2021年经湖南省教育厅等部门批准为硕士学位授予立项建设单位。学校设有计算机科学与工程学院、电子科学与工程学院、管理学院、国际商学院"
